,analysisDate,analysisWdid,analysisStructureName,analysisOutOfPriorityPercentOfDay,priorityWdid,priorityStructure
14418,2011-06-10T00:00:00.0000000,3603701,TRIPLE CREEK POND NO 7,100.0,3603543,GREEN MOUNTAIN RESERVOIR
14419,2011-06-11T00:00:00.0000000,3603701,TRIPLE CREEK POND NO 7,100.0,3603543,GREEN MOUNTAIN RESERVOIR
14420,2011-06-12T00:00:00.0000000,3603701,TRIPLE CREEK POND NO 7,100.0,3603543,GREEN MOUNTAIN RESERVOIR
14421,2011-06-13T00:00:00.0000000,3603701,TRIPLE CREEK POND NO 7,100.0,3603543,GREEN MOUNTAIN RESERVOIR
14422,2011-06-14T00:00:00.0000000,3603701,TRIPLE CREEK POND NO 7,33.3,3603543,GREEN MOUNTAIN RESERVOIR
14423,2011-05-13T00:00:00.0000000,3603657,SANDERS POND NO 1,66.7,3603543,GREEN MOUNTAIN RESERVOIR
14424,2011-05-14T00:00:00.0000000,3603657,SANDERS POND NO 1,100.0,3603543,GREEN MOUNTAIN RESERVOIR
14425,2011-05-15T00:00:00.0000000,3603657,SANDERS POND NO 1,100.0,3603543,GREEN MOUNTAIN RESERVOIR
14426,2011-05-16T00:00:00.0000000,3603657,SANDERS POND NO 1,100.0,3603543,GREEN MOUNTAIN RESERVOIR
14427,2011-05-17T00:00:00.0000000,3603657,SANDERS POND NO 1,100.0,3603543,GREEN MOUNTAIN RESERVOIR
14428,2011-05-18T00:00:00.0000000,3603657,SANDERS POND NO 1,100.0,3603543,GREEN MOUNTAIN RESERVOIR
14429,2011-05-19T00:00:00.0000000,3603657,SANDERS POND NO 1,100.0,3603543,GREEN MOUNTAIN RESERVOIR
14430,2011-05-20T00:00:00.0000000,3603657,SANDERS POND NO 1,100.0,3603543,GREEN MOUNTAIN RESERVOIR
14431,2011-05-21T00:00:00.0000000,3603657,SANDERS POND NO 1,100.0,3603543,GREEN MOUNTAIN RESERVOIR
14432,2011-05-22T00:00:00.0000000,3603657,SANDERS POND NO 1,100.0,3603543,GREEN MOUNTAIN RESERVOIR
14433,2011-05-23T00:00:00.0000000,3603657,SANDERS POND NO 1,100.0,3603543,GREEN MOUNTAIN RESERVOIR
14434,2011-05-24T00:00:00.0000000,3603657,SANDERS POND NO 1,100.0,3603543,GREEN MOUNTAIN RESERVOIR
14435,2011-05-25T00:00:00.0000000,3603657,SANDERS POND NO 1,100.0,3603543,GREEN MOUNTAIN RESERVOIR
14436,2011-05-26T00:00:00.0000000,3603657,SANDERS POND NO 1,100.0,3603543,GREEN MOUNTAIN RESERVOIR
14437,2011-05-27T00:00:00.0000000,3603657,SANDERS POND NO 1,100.0,3603543,GREEN MOUNTAIN RESERVOIR
14438,2011-05-28T00:00:00.0000000,3603657,SANDERS POND NO 1,100.0,3603543,GREEN MOUNTAIN RESERVOIR
14439,2011-05-29T00:00:00.0000000,3603657,SANDERS POND NO 1,100.0,3603543,GREEN MOUNTAIN RESERVOIR
14440,2011-05-30T00:00:00.0000000,3603657,SANDERS POND NO 1,100.0,3603543,GREEN MOUNTAIN RESERVOIR
14441,2011-05-31T00:00:00.0000000,3603657,SANDERS POND NO 1,100.0,3603543,GREEN MOUNTAIN RESERVOIR
14442,2011-06-01T00:00:00.0000000,3603657,SANDERS POND NO 1,100.0,3603543,GREEN MOUNTAIN RESERVOIR
14443,2011-06-02T00:00:00.0000000,3603657,SANDERS POND NO 1,100.0,3603543,GREEN MOUNTAIN RESERVOIR
14444,2011-06-03T00:00:00.0000000,3603657,SANDERS POND NO 1,100.0,3603543,GREEN MOUNTAIN RESERVOIR
14445,2011-06-04T00:00:00.0000000,3603657,SANDERS POND NO 1,100.0,3603543,GREEN MOUNTAIN RESERVOIR
14446,2011-06-05T00:00:00.0000000,3603657,SANDERS POND NO 1,100.0,3603543,GREEN MOUNTAIN RESERVOIR
14447,2011-06-06T00:00:00.0000000,3603657,SANDERS POND NO 1,100.0,3603543,GREEN MOUNTAIN RESERVOIR
14448,2011-06-07T00:00:00.0000000,3603657,SANDERS POND NO 1,100.0,3603543,GREEN MOUNTAIN RESERVOIR
14449,2011-06-08T00:00:00.0000000,3603657,SANDERS POND NO 1,100.0,3603543,GREEN MOUNTAIN RESERVOIR
14450,2011-06-09T00:00:00.0000000,3603657,SANDERS POND NO 1,33.3,3603543,GREEN MOUNTAIN RESERVOIR
14451,2011-06-09T00:00:00.0000000,3603657,SANDERS POND NO 1,66.7,3603543,GREEN MOUNTAIN RESERVOIR
14452,2011-06-10T00:00:00.0000000,3603657,SANDERS POND NO 1,100.0,3603543,GREEN MOUNTAIN RESERVOIR
14453,2011-06-11T00:00:00.0000000,3603657,SANDERS POND NO 1,100.0,3603543,GREEN MOUNTAIN RESERVOIR
14454,2011-06-12T00:00:00.0000000,3603657,SANDERS POND NO 1,100.0,3603543,GREEN MOUNTAIN RESERVOIR
14455,2011-06-13T00:00:00.0000000,3603657,SANDERS POND NO 1,100.0,3603543,GREEN MOUNTAIN RESERVOIR
14456,2011-06-14T00:00:00.0000000,3603657,SANDERS POND NO 1,33.3,3603543,GREEN MOUNTAIN RESERVOIR
14457,2011-01-01T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3903508,RIFLE GAP RESERVOIR
14458,2011-01-02T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3903508,RIFLE GAP RESERVOIR
14459,2011-01-03T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3903508,RIFLE GAP RESERVOIR
14460,2011-01-04T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3903508,RIFLE GAP RESERVOIR
14461,2011-01-05T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3903508,RIFLE GAP RESERVOIR
14462,2011-01-06T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3903508,RIFLE GAP RESERVOIR
14463,2011-01-07T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3903508,RIFLE GAP RESERVOIR
14464,2011-01-08T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3903508,RIFLE GAP RESERVOIR
14465,2011-01-09T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3903508,RIFLE GAP RESERVOIR
14466,2011-01-10T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3903508,RIFLE GAP RESERVOIR
14467,2011-01-11T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3903508,RIFLE GAP RESERVOIR
14468,2011-01-12T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3903508,RIFLE GAP RESERVOIR
14469,2011-01-13T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3903508,RIFLE GAP RESERVOIR
14470,2011-01-14T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3903508,RIFLE GAP RESERVOIR
14471,2011-01-15T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3903508,RIFLE GAP RESERVOIR
14472,2011-01-16T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3903508,RIFLE GAP RESERVOIR
14473,2011-01-17T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3903508,RIFLE GAP RESERVOIR
14474,2011-01-18T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3903508,RIFLE GAP RESERVOIR
14475,2011-01-19T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3903508,RIFLE GAP RESERVOIR
14476,2011-01-20T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3903508,RIFLE GAP RESERVOIR
14477,2011-01-21T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3903508,RIFLE GAP RESERVOIR
14478,2011-01-22T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3903508,RIFLE GAP RESERVOIR
14479,2011-01-23T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3903508,RIFLE GAP RESERVOIR
14480,2011-01-24T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3903508,RIFLE GAP RESERVOIR
14481,2011-01-25T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3903508,RIFLE GAP RESERVOIR
14482,2011-01-26T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3903508,RIFLE GAP RESERVOIR
14483,2011-01-27T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3903508,RIFLE GAP RESERVOIR
14484,2011-01-28T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3903508,RIFLE GAP RESERVOIR
14485,2011-01-29T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3903508,RIFLE GAP RESERVOIR
14486,2011-01-30T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3903508,RIFLE GAP RESERVOIR
14487,2011-01-31T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3903508,RIFLE GAP RESERVOIR
14488,2011-02-01T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3903508,RIFLE GAP RESERVOIR
14489,2011-02-02T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3903508,RIFLE GAP RESERVOIR
14490,2011-02-03T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3903508,RIFLE GAP RESERVOIR
14491,2011-02-04T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3903508,RIFLE GAP RESERVOIR
14492,2011-02-05T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3903508,RIFLE GAP RESERVOIR
14493,2011-02-06T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3903508,RIFLE GAP RESERVOIR
14494,2011-02-07T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3903508,RIFLE GAP RESERVOIR
14495,2011-02-08T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3903508,RIFLE GAP RESERVOIR
14496,2011-02-09T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3903508,RIFLE GAP RESERVOIR
14497,2011-02-10T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3903508,RIFLE GAP RESERVOIR
14498,2011-02-11T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3903508,RIFLE GAP RESERVOIR
14499,2011-02-12T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3903508,RIFLE GAP RESERVOIR
14500,2011-02-13T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3903508,RIFLE GAP RESERVOIR
14501,2011-02-14T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3903508,RIFLE GAP RESERVOIR
14502,2011-02-15T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3903508,RIFLE GAP RESERVOIR
14503,2011-02-16T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3903508,RIFLE GAP RESERVOIR
14504,2011-02-17T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3903508,RIFLE GAP RESERVOIR
14505,2011-02-18T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3903508,RIFLE GAP RESERVOIR
14506,2011-02-19T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3903508,RIFLE GAP RESERVOIR
14507,2011-02-20T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3903508,RIFLE GAP RESERVOIR
14508,2011-02-21T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3903508,RIFLE GAP RESERVOIR
14509,2011-02-22T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3903508,RIFLE GAP RESERVOIR
14510,2011-02-23T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3903508,RIFLE GAP RESERVOIR
14511,2011-02-24T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3903508,RIFLE GAP RESERVOIR
14512,2011-02-25T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3903508,RIFLE GAP RESERVOIR
14513,2011-02-26T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3903508,RIFLE GAP RESERVOIR
14514,2011-02-27T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3903508,RIFLE GAP RESERVOIR
14515,2011-02-28T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3903508,RIFLE GAP RESERVOIR
14516,2011-03-01T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3903508,RIFLE GAP RESERVOIR
14517,2011-03-02T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3903508,RIFLE GAP RESERVOIR
14518,2011-03-03T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3903508,RIFLE GAP RESERVOIR
14519,2011-03-04T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3903508,RIFLE GAP RESERVOIR
14520,2011-03-05T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3903508,RIFLE GAP RESERVOIR
14521,2011-03-06T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3903508,RIFLE GAP RESERVOIR
14522,2011-03-07T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3903508,RIFLE GAP RESERVOIR
14523,2011-03-08T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3903508,RIFLE GAP RESERVOIR
14524,2011-03-09T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3903508,RIFLE GAP RESERVOIR
14525,2011-03-10T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3903508,RIFLE GAP RESERVOIR
14526,2011-03-11T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3903508,RIFLE GAP RESERVOIR
14527,2011-03-12T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3903508,RIFLE GAP RESERVOIR
14528,2011-03-13T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3903508,RIFLE GAP RESERVOIR
14529,2011-03-14T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3903508,RIFLE GAP RESERVOIR
14530,2011-03-15T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3903508,RIFLE GAP RESERVOIR
14531,2011-03-16T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3903508,RIFLE GAP RESERVOIR
14532,2011-03-17T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3903508,RIFLE GAP RESERVOIR
14533,2011-03-18T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3903508,RIFLE GAP RESERVOIR
14534,2011-03-19T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3903508,RIFLE GAP RESERVOIR
14535,2011-03-20T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3903508,RIFLE GAP RESERVOIR
14536,2011-03-21T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3903508,RIFLE GAP RESERVOIR
14537,2011-03-22T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3903508,RIFLE GAP RESERVOIR
14538,2011-03-23T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3903508,RIFLE GAP RESERVOIR
14539,2011-03-24T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3903508,RIFLE GAP RESERVOIR
14540,2011-03-25T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3903508,RIFLE GAP RESERVOIR
14541,2011-03-26T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3903508,RIFLE GAP RESERVOIR
14542,2011-03-27T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3903508,RIFLE GAP RESERVOIR
14543,2011-03-28T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3903508,RIFLE GAP RESERVOIR
14544,2011-03-29T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3903508,RIFLE GAP RESERVOIR
14545,2011-03-30T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3903508,RIFLE GAP RESERVOIR
14546,2011-03-31T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3903508,RIFLE GAP RESERVOIR
14547,2011-04-01T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3903508,RIFLE GAP RESERVOIR
14548,2011-04-02T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3903508,RIFLE GAP RESERVOIR
14549,2011-04-03T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3903508,RIFLE GAP RESERVOIR
14550,2011-04-04T00:00:00.0000000,3903552,SHOP CREEK POND,33.3,3903508,RIFLE GAP RESERVOIR
14551,2011-07-05T00:00:00.0000000,3903552,SHOP CREEK POND,66.7,3909063,GRASS VALLEY CANAL DEPLETION REACH
14552,2011-07-06T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3909063,GRASS VALLEY CANAL DEPLETION REACH
14553,2011-07-07T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3909063,GRASS VALLEY CANAL DEPLETION REACH
14554,2011-07-08T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3909063,GRASS VALLEY CANAL DEPLETION REACH
14555,2011-07-09T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3909063,GRASS VALLEY CANAL DEPLETION REACH
14556,2011-07-10T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3909063,GRASS VALLEY CANAL DEPLETION REACH
14557,2011-07-11T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3909063,GRASS VALLEY CANAL DEPLETION REACH
14558,2011-07-12T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3909063,GRASS VALLEY CANAL DEPLETION REACH
14559,2011-07-13T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3909063,GRASS VALLEY CANAL DEPLETION REACH
14560,2011-07-14T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3909063,GRASS VALLEY CANAL DEPLETION REACH
14561,2011-07-15T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3909063,GRASS VALLEY CANAL DEPLETION REACH
14562,2011-07-16T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3909063,GRASS VALLEY CANAL DEPLETION REACH
14563,2011-07-17T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3909063,GRASS VALLEY CANAL DEPLETION REACH
14564,2011-07-18T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3909063,GRASS VALLEY CANAL DEPLETION REACH
14565,2011-07-19T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3909063,GRASS VALLEY CANAL DEPLETION REACH
14566,2011-07-20T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3909063,GRASS VALLEY CANAL DEPLETION REACH
14567,2011-07-21T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3909063,GRASS VALLEY CANAL DEPLETION REACH
14568,2011-07-22T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3909063,GRASS VALLEY CANAL DEPLETION REACH
14569,2011-07-23T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3909063,GRASS VALLEY CANAL DEPLETION REACH
14570,2011-07-24T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3909063,GRASS VALLEY CANAL DEPLETION REACH
14571,2011-07-25T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3909063,GRASS VALLEY CANAL DEPLETION REACH
14572,2011-07-26T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3909063,GRASS VALLEY CANAL DEPLETION REACH
14573,2011-07-27T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3909063,GRASS VALLEY CANAL DEPLETION REACH
14574,2011-07-28T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3909063,GRASS VALLEY CANAL DEPLETION REACH
14575,2011-07-29T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3909063,GRASS VALLEY CANAL DEPLETION REACH
14576,2011-07-30T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3909063,GRASS VALLEY CANAL DEPLETION REACH
14577,2011-07-31T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3909063,GRASS VALLEY CANAL DEPLETION REACH
14578,2011-08-01T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3909063,GRASS VALLEY CANAL DEPLETION REACH
14579,2011-08-02T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3909063,GRASS VALLEY CANAL DEPLETION REACH
14580,2011-08-03T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3909063,GRASS VALLEY CANAL DEPLETION REACH
14581,2011-08-04T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3909063,GRASS VALLEY CANAL DEPLETION REACH
14582,2011-08-05T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3909063,GRASS VALLEY CANAL DEPLETION REACH
14583,2011-08-06T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3909063,GRASS VALLEY CANAL DEPLETION REACH
14584,2011-08-07T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3909063,GRASS VALLEY CANAL DEPLETION REACH
14585,2011-08-08T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3909063,GRASS VALLEY CANAL DEPLETION REACH
14586,2011-08-09T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3909063,GRASS VALLEY CANAL DEPLETION REACH
14587,2011-08-10T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3909063,GRASS VALLEY CANAL DEPLETION REACH
14588,2011-08-11T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3909063,GRASS VALLEY CANAL DEPLETION REACH
14589,2011-08-12T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3909063,GRASS VALLEY CANAL DEPLETION REACH
14590,2011-08-13T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3909063,GRASS VALLEY CANAL DEPLETION REACH
14591,2011-08-14T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3909063,GRASS VALLEY CANAL DEPLETION REACH
14592,2011-08-15T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3909063,GRASS VALLEY CANAL DEPLETION REACH
14593,2011-08-16T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3909063,GRASS VALLEY CANAL DEPLETION REACH
14594,2011-08-17T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3909063,GRASS VALLEY CANAL DEPLETION REACH
14595,2011-08-18T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3909063,GRASS VALLEY CANAL DEPLETION REACH
14596,2011-08-19T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3909063,GRASS VALLEY CANAL DEPLETION REACH
14597,2011-08-20T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3909063,GRASS VALLEY CANAL DEPLETION REACH
14598,2011-08-21T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3909063,GRASS VALLEY CANAL DEPLETION REACH
14599,2011-08-22T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3909063,GRASS VALLEY CANAL DEPLETION REACH
14600,2011-08-23T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3909063,GRASS VALLEY CANAL DEPLETION REACH
14601,2011-08-24T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3909063,GRASS VALLEY CANAL DEPLETION REACH
14602,2011-08-25T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3909063,GRASS VALLEY CANAL DEPLETION REACH
14603,2011-08-26T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3909063,GRASS VALLEY CANAL DEPLETION REACH
14604,2011-08-27T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3909063,GRASS VALLEY CANAL DEPLETION REACH
14605,2011-08-28T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3909063,GRASS VALLEY CANAL DEPLETION REACH
14606,2011-08-29T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3909063,GRASS VALLEY CANAL DEPLETION REACH
14607,2011-08-30T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3909063,GRASS VALLEY CANAL DEPLETION REACH
14608,2011-08-31T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3909063,GRASS VALLEY CANAL DEPLETION REACH
14609,2011-09-01T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3909063,GRASS VALLEY CANAL DEPLETION REACH
14610,2011-09-02T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3909063,GRASS VALLEY CANAL DEPLETION REACH
14611,2011-09-03T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3909063,GRASS VALLEY CANAL DEPLETION REACH
14612,2011-09-04T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3909063,GRASS VALLEY CANAL DEPLETION REACH
14613,2011-09-05T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3909063,GRASS VALLEY CANAL DEPLETION REACH
14614,2011-09-06T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3909063,GRASS VALLEY CANAL DEPLETION REACH
14615,2011-09-07T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3909063,GRASS VALLEY CANAL DEPLETION REACH
14616,2011-09-08T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3909063,GRASS VALLEY CANAL DEPLETION REACH
14617,2011-09-09T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3909063,GRASS VALLEY CANAL DEPLETION REACH
14618,2011-09-10T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3909063,GRASS VALLEY CANAL DEPLETION REACH
14619,2011-09-11T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3909063,GRASS VALLEY CANAL DEPLETION REACH
14620,2011-09-12T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3909063,GRASS VALLEY CANAL DEPLETION REACH
14621,2011-09-13T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3909063,GRASS VALLEY CANAL DEPLETION REACH
14622,2011-09-14T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3909063,GRASS VALLEY CANAL DEPLETION REACH
14623,2011-09-15T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3909063,GRASS VALLEY CANAL DEPLETION REACH
14624,2011-09-16T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3909063,GRASS VALLEY CANAL DEPLETION REACH
14625,2011-09-17T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3909063,GRASS VALLEY CANAL DEPLETION REACH
14626,2011-09-18T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3909063,GRASS VALLEY CANAL DEPLETION REACH
14627,2011-09-19T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3909063,GRASS VALLEY CANAL DEPLETION REACH
14628,2011-09-20T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3909063,GRASS VALLEY CANAL DEPLETION REACH
14629,2011-09-21T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3909063,GRASS VALLEY CANAL DEPLETION REACH
14630,2011-09-22T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3909063,GRASS VALLEY CANAL DEPLETION REACH
14631,2011-09-23T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3909063,GRASS VALLEY CANAL DEPLETION REACH
14632,2011-09-24T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3909063,GRASS VALLEY CANAL DEPLETION REACH
14633,2011-09-25T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3909063,GRASS VALLEY CANAL DEPLETION REACH
14634,2011-09-26T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3909063,GRASS VALLEY CANAL DEPLETION REACH
14635,2011-09-27T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3909063,GRASS VALLEY CANAL DEPLETION REACH
14636,2011-09-28T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3909063,GRASS VALLEY CANAL DEPLETION REACH
14637,2011-09-29T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3909063,GRASS VALLEY CANAL DEPLETION REACH
14638,2011-09-30T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3909063,GRASS VALLEY CANAL DEPLETION REACH
14639,2011-10-01T00:00:00.0000000,3903552,SHOP CREEK POND,100.0,3909063,GRASS VALLEY CANAL DEPLETION REACH
