WDID,Stream Mile,Adjudication Date,Priority Admin No,Net Absolute,Decreed Units,Latitude,Longitude,,
3600936,0.54,12/31/92 0:00,51864.49093,2,C,39.494402,-106.055288,,
7200907,3.76,7/25/41 0:00,30895.23616,0.52,C,39.15747,-107.918329,,
7204059,17.19,12/31/74 0:00,45290.31197,7,A,39.270556,-107.748678,,
5100514,2.63,8/3/11 0:00,20676.14396,2.5,C,39.89088,-106.15147,,
5100515,2.8,8/3/11 0:00,21380.00000,1,C,39.891867,-106.156543,,
7201516,7.43,7/25/41 0:00,30895.23604,0.1476,C,39.098617,-108.124687,,
3803871,9.67,12/31/80 0:00,48027.00000,4.33,A,39.395989,-107.355715,,
3703781,0.34,12/31/98 0:00,54056.52839,0.95,A,39.630498,-106.532776,,
3701161,0.89,12/31/98 0:00,54056.52839,0.1,C,367643,4387338,3/10/04 11:17,https://dwr.state.co.us/WaterRights/NetAmounts/Details/1571923
3701150,0.36,12/31/98 0:00,54056.52839,0.1,C,4387854,39.630348,https://dwr.state.co.us/WaterRights/NetAmounts/Details/1571911,
3701158,0.36,12/31/98 0:00,54056.52839,0.1,C,368439,4387852,3/10/04 11:11,https://dwr.state.co.us/WaterRights/NetAmounts/Details/1571920
3701160,0.37,12/31/98 0:00,54056.52839,0.1,C,368418,4387854,3/10/04 11:17,https://dwr.state.co.us/WaterRights/NetAmounts/Details/1571922
5301015,4.47,12/31/72 0:00,44559.41485,0.02,C,39.748513,-107.097878,,
4503726,91.13,12/31/79 0:00,47476.00000,9.9,A,39.457001,-108.03371,,
7200521,1.62,3/18/09 0:00,21624.17623,0.7,C,39.16944,-108.155012,,
7200994,1.62,12/31/76 0:00,46020.17267,0.36,C,39.169435,-108.155032,,
7200995,1.45,12/31/76 0:00,46020.17267,1,C,39.170918,-108.159748,,
7200993,1.44,12/31/76 0:00,46020.17267,0.36,C,39.173775,-108.164226,,
5000513,1.01,8/3/11 0:00,20676.18117,2.5,C,40.287807,-106.455074,,
5000514,1.02,8/3/11 0:00,20676.18116,1.5,C,40.294673,-106.460145,,
5000682,1.71,12/31/74 0:00,45290.40176,1,C,40.303742,-106.460192,,
3801874,15.47,12/31/92 0:00,51867.00000,5,C,39.411416,-107.193451,,
3801874,15.47,12/31/92 0:00,52109.00000,10,C,39.411416,-107.193451,,
5300507,195.97,11/10/13 0:00,22232.19949,0.25,C,39.899048,-106.713161,,
7200522,5.44,10/14/05 0:00,18749.16345,0.5,C,39.200764,-107.857021,,
3700506,2.12,10/3/36 0:00,30894.18414,1.125,C,39.599032,-106.602593,,
7200522,5.44,7/25/41 0:00,30895.23594,2.92,C,39.200764,-107.857021,,
7200522,5.44,7/25/41 0:00,30895.29644,0.25,C,39.200764,-107.857021,,
5300508,1.2,11/20/1890 12:00:00 AM,13223.00000,0.935,C,39.905739,-106.694388,,
5300508,1.2,11/20/1890 12:00:00 AM,14816.00000,1.17,C,39.905739,-106.694388,,
5300918,1.2,12/31/03 0:00,55882.53934,1,C,39.90578,-106.694449,,
5303601,0.59,12/31/03 0:00,55882.53934,1.68,A,39.900373,-106.703328,,
3803592,0,12/31/92 0:00,51867.00000,0.55,A,39.412391,-107.193634,,
3803593,0,12/31/92 0:00,51867.00000,1,A,39.412847,-107.193841,,
3803594,0,12/31/92 0:00,51867.00000,1,A,39.415596,-107.216404,,
3801875,15.48,12/31/92 0:00,51867.00000,5,C,39.410803,-107.193955,,
5200518,4.23,8/30/46 0:00,29437.28975,0.56,C,39.596015,-107.061769,,
5200518,4.23,8/30/46 0:00,30771.00000,2.23,C,39.596015,-107.061769,,
5205021,151.56,12/31/72 0:00,44559.29400,0.067,C,39.609665,-107.128357,,
5305042,151.46,12/31/72 0:00,42276.00000,0.033,C,39.61524,-107.13465,,
7000505,4.99,5/11/1889 12:00:00 AM,13191.00000,2,C,39.467961,-108.246216,,
7000505,4.99,12/19/14 0:00,23569.19858,0.24,C,39.467961,-108.246216,,
7000505,4.99,7/18/21 0:00,25837.13191,0.25,C,39.467961,-108.246216,,
7000505,4.99,1/11/37 0:00,27132.27059,6.38,C,39.467961,-108.246216,,
7000506,4.35,12/19/14 0:00,23569.21640,0.5,C,39.46244,-108.234119,,
4500511,1.14,12/17/00 0:00,13301.00000,1.6,C,39.38116,-108.0958,,
4500511,1.14,12/31/76 0:00,46020.24471,0.5,C,39.38116,-108.0958,,
4500511,1.14,12/31/00 0:00,54786.38106,3,C,39.38116,-108.0958,,
5301013,0.58,12/31/83 0:00,48577.45137,0.12,C,39.925518,-106.806672,,
5305043,197.4,12/31/72 0:00,36889.00000,0.033,C,39.914898,-106.688746,,
7203570,6.68,12/31/72 0:00,37620.00000,0.5,A,39.132931,-107.983665,,
7200523,21.36,10/14/05 0:00,18749.17486,0.45,C,39.238348,-107.990498,,
7200523,21.36,4/13/72 0:00,40013.30177,0.72,C,39.238348,-107.990498,,
7204153,4.05,12/31/11 0:00,58804.58731,1.62,A,39.160495,-107.999487,,
4503521,18.52,12/31/90 0:00,51389.00000,54,A,39.331886,-107.48228,,
7200524,3.12,10/14/05 0:00,18749.17227,0.72,C,39.128124,-108.16691,,
5300509,4.46,11/10/13 0:00,22232.19904,2.47,C,40.023198,-106.544849,,
5300509,4.46,2/7/56 0:00,33023.23162,0.53,C,40.023198,-106.544849,,
5305029,5.64,12/31/83 0:00,48577.23976,0.005,C,39.954579,-106.682303,,
5305030,5.65,12/31/83 0:00,48577.23976,0.003,C,39.956082,-106.681445,,
3800522,9.03,5/11/1889 12:00:00 AM,13432.00000,4,C,39.308612,-107.21139,,
3800522,9.03,8/25/36 0:00,31178.00000,0.36,C,39.308612,-107.21139,,
3800522,9.03,8/25/49 0:00,32907.31989,0.64,C,39.308612,-107.21139,,
3800522,9.03,8/25/49 0:00,34119.00000,1,C,39.308612,-107.21139,,
3800521,5.17,5/11/1889 12:00:00 AM,13353.00000,1.4,C,39.300744,-107.153371,,
3800521,5.17,12/31/91 0:00,51499.42489,0.6,C,39.300744,-107.153371,,
4500512,6.68,5/19/08 0:00,21322.19805,0.23,C,39.479188,-107.695266,,
3804401,0.19,12/31/04 0:00,56247.56095,1.198,A,39.211364,-106.852969,,
3804402,0.43,12/31/04 0:00,56247.56095,1.12,A,39.208936,-106.853218,,
3804403,0.75,12/31/04 0:00,56247.56095,0.263,A,39.205125,-106.85094,,
3804404,0.09,12/31/04 0:00,56247.56095,0.175,A,39.213034,-106.850196,,
3804405,0.41,12/31/04 0:00,56247.56095,0.124,A,39.210049,-106.848461,,
3804408,0.85,12/31/04 0:00,56247.56095,0.141,A,39.20398,-106.84987,,
3804410,0.57,12/31/04 0:00,56247.56095,0.1805,A,39.207385,-106.851076,,
3804411,0.54,12/31/04 0:00,56247.56095,0.1805,A,39.208055,-106.850853,,
3804414,0.29,12/31/04 0:00,56247.56095,0.091,A,39.21118,-106.849011,,
7203763,10,7/21/59 0:00,34419.33402,2.8,A,39.308062,-109.046119,,
3603655,36.81,12/31/95 0:00,53225.00000,5.2,A,39.710421,-106.108549,,
3801236,1.71,11/5/71 0:00,40061.00000,1.5,C,39.397269,-107.22807,,
4500886,7.92,4/20/05 0:00,20197.18840,0.1,C,39.494823,-107.478106,,
3800523,1.17,5/11/1889 12:00:00 AM,12875.00000,0.17,C,39.454304,-107.256922,,
5101079,0.82,12/31/76 0:00,46020.40907,10,C,40.043687,-106.312137,,
7200525,3.07,7/25/41 0:00,30895.23606,1.44,C,39.206015,-107.971293,,
7200525,3.07,7/25/41 0:00,32811.00000,0.643,C,39.206015,-107.971293,,
5100516,0.46,8/3/11 0:00,20676.18793,3,C,39.836054,-106.049514,,
7200997,45.41,12/31/74 0:00,45290.33328,1.6,C,39.050244,-108.461978,,
7200998,6.93,4/13/72 0:00,41028.00000,1,C,39.286355,-108.870072,,
7200999,6.68,4/13/72 0:00,40013.39885,1,C,39.28224,-108.874126,,
3801990,0.48,12/31/02 0:00,55517.52230,1,C,39.276626,-106.883715,,
3804380,0.47,12/31/02 0:00,55517.52230,0.12,A,39.276555,-106.884026,,
3801237,1.65,11/5/71 0:00,39617.27971,0.516,C,39.093457,-107.184209,,
7200526,5.53,6/1/16 0:00,22995.19976,1.62,C,39.119883,-108.139123,,
7200526,5.53,7/25/41 0:00,30895.24236,0.26,C,39.119883,-108.139123,,
3701056,4.36,12/31/72 0:00,44559.27286,1,C,39.711612,-106.843842,,
7200527,4.3,7/25/41 0:00,30895.23628,0.19,C,39.136653,-108.133949,,
7204135,5.73,12/31/07 0:00,57587.00000,2.75,A,39.164826,-108.604181,,
7201781,5.81,12/31/07 0:00,57587.00000,0.2,C,39.165993,-108.60351,,
5100974,264.24,5/30/72 0:00,39095.36280,1.25,C,40.139482,-105.893029,,
7201003,3.11,12/31/74 0:00,45442.00000,2,C,39.241913,-108.862019,,
7200989,2.23,12/31/79 0:00,47116.46112,0.18,C,39.080396,-108.656692,,
3900503,3.44,6/2/02 0:00,19108.14701,0.6,C,39.62585,-107.543908,,
7203935,2.21,12/31/81 0:00,48029.00000,2,A,39.080783,-108.656714,,
5200519,0.57,6/18/02 0:00,14934.13635,0.64,C,39.607114,-107.132634,,
5200580,0.31,8/30/46 0:00,29437.25540,1.88,C,39.610641,-107.133432,,
3800524,0.04,10/24/52 0:00,36396.18383,0.15,C,39.301468,-106.896337,,
4501111,0.61,12/31/86 0:00,49673.35428,1,C,39.505239,-107.598506,,
3701368,1.4,12/31/01 0:00,55470.00000,1,C,39.665461,-106.628491,,
3703952,0.64,12/31/01 0:00,55470.00000,0.7,A,39.665461,-106.628491,,
3703953,0.64,12/31/01 0:00,55470.00000,0.2,A,39.665461,-106.628491,,
4503603,7.59,12/31/75 0:00,45655.38613,206,A,39.523997,-107.433779,,
4503603,7.59,12/31/75 0:00,45655.44852,1000,A,39.523997,-107.433779,,
3801817,22.31,12/31/71 0:00,44375.00000,0.036,C,39.339677,-106.701939,,
3800526,14.35,6/20/58 0:00,39291.00000,9.771,C,39.362551,-106.816985,,
3800809,0.49,6/20/58 0:00,39291.00000,52,C,39.375463,-107.0439,,
7200707,3.41,7/22/12 0:00,22729.18353,2,C,39.150116,-108.052072,,
3800528,19.93,5/11/1889 12:00:00 AM,11981.00000,5,C,39.399815,-107.119918,,
3800528,19.93,5/11/1889 12:00:00 AM,12870.00000,5,C,39.399815,-107.119918,,
3800528,19.93,5/11/1889 12:00:00 AM,13233.00000,1.8,C,39.399815,-107.119918,,
3800528,19.93,8/25/36 0:00,30941.14670,33.2,C,39.399815,-107.119918,,
5000683,43.8,12/31/79 0:00,47116.23375,3,C,40.298523,-106.546584,,
5000683,43.8,12/31/79 0:00,47204.00000,3.5,C,40.298523,-106.546584,,
5003651,43.8,12/31/79 0:00,47116.23375,118.19,A,40.298254,-106.547344,,
5003651,43.8,12/31/82 0:00,48485.00000,115.19,A,40.298254,-106.547344,,
3803639,6.5,12/31/00 0:00,54786.52747,0.5,A,39.458378,-107.174029,,
3803640,6.5,12/31/00 0:00,54786.52747,0.3,A,39.458604,-107.173943,,
3800529,13.84,5/6/03 0:00,19479.15780,0.3,C,39.247246,-107.239263,,
5100518,2.02,8/11/06 0:00,11110.00000,0.75,C,39.98701,-106.188411,,
5100519,3,8/11/06 0:00,12158.00000,1,C,39.977322,-106.176286,,
4500514,3.34,5/5/1888 12:00:00 AM,12582.00000,1.67,C,39.436062,-107.978413,,
4500514,3.34,5/5/1888 12:00:00 AM,12936.00000,6.67,C,39.436062,-107.978413,,
4500514,3.34,5/5/1888 12:00:00 AM,13673.00000,3,C,39.436062,-107.978413,,
4500514,3.34,5/5/1888 12:00:00 AM,13716.00000,3.33,C,39.436062,-107.978413,,
4500514,3.34,4/8/1893 12:00:00 AM,15307.15116,2,C,39.436062,-107.978413,,
4500514,3.34,3/30/04 0:00,19811.12582,1.17,C,39.436062,-107.978413,,
4500514,3.34,12/31/08 0:00,57708.53833,3.06,C,39.436062,-107.978413,,
4500515,92.24,7/9/65 0:00,40801.00000,1.78,C,39.463952,-108.02016,,
4503572,8.69,7/19/1897 12:00:00 AM,16283.00000,92.9,A,39.373196,-107.936136,,
4503573,8.49,7/19/1897 12:00:00 AM,16283.00000,57.9,A,39.37484,-107.937749,,
4503574,8.64,7/19/1897 12:00:00 AM,16283.00000,408.67,A,39.373511,-107.934014,,
4503575,9.03,7/19/1897 12:00:00 AM,16283.00000,77.63,A,39.37398,-107.927374,,
4503576,9.03,7/19/1897 12:00:00 AM,16283.00000,32.35,A,39.374039,-107.923791,,
4500516,2.99,11/10/02 0:00,19184.15493,1,C,39.444317,-107.97758,,
3901088,89.84,12/31/16 0:00,60630.60265,1.1,C,39.441797,-108.047946,,
5100527,1.02,12/31/97 0:00,53691.51541,1,C,40.195167,-105.878887,,
5103500,0.94,12/31/97 0:00,53691.51541,5.17,A,40.193997,-105.878654,,
5300510,7.07,11/20/1890 12:00:00 AM,12964.00000,3.2,C,39.963668,-106.940607,,
3900506,4.43,6/7/06 0:00,20528.12173,0.9,C,39.630832,-107.447873,,
3900506,4.43,11/10/66 0:00,37503.22066,1.39,C,39.630832,-107.447873,,
3900892,4.44,6/7/06 0:00,20528.13330,1.6,C,39.630841,-107.448332,,
3900811,4.44,6/7/06 0:00,20528.19417,7.5,C,39.630841,-107.448332,,
3900895,4.54,6/7/06 0:00,20528.19478,2,C,39.632352,-107.448024,,
3900895,4.54,11/10/66 0:00,37503.22066,3,C,39.632352,-107.448024,,
3900507,2.73,6/7/06 0:00,20528.20064,1.6,C,39.607752,-107.461529,,
5101347,0.36,12/31/98 0:00,54056.28877,1,C,40.083116,-105.963372,,
5101367,0,12/31/98 0:00,54056.28877,1,C,40.081827,-105.958064,,
3800531,1.42,12/28/03 0:00,19684.13649,1.3,C,39.190243,-107.258173,,
5200520,0.41,11/20/1890 12:00:00 AM,13270.00000,0.4,C,39.552985,-107.244809,,
3810537,6.23,12/31/95 0:00,53076.00000,0.5,C,39.244746,-106.800742,,
3804277,6.24,12/31/95 0:00,53076.00000,1,A,39.243422,-106.801276,,
3804278,6.22,12/31/95 0:00,53076.00000,0.4,C,39.243314,-106.801818,,
3703811,20.08,12/31/72 0:00,42520.00000,0.1,A,39.50657,-106.799779,,
4500880,2.44,12/31/08 0:00,57708.54238,0.25,C,39.409868,-107.534968,,
7204016,35.32,12/31/94 0:00,52819.00000,0.25,A,39.509367,-108.620985,,
3806359,2.51,12/31/88 0:00,50403.46963,0.01,C,39.214716,-106.785144,,
4500517,0,12/27/17 0:00,24827.19851,0.6,C,39.432377,-107.910532,,
3801560,0.9,5/11/1889 12:00:00 AM,11519.00000,0.05,C,39.356945,-107.060834,,
3801560,0.9,12/31/72 0:00,44559.40779,0.95,C,39.356945,-107.060834,,
3703734,3.37,12/31/77 0:00,46386.46353,4,A,39.612973,-106.913522,,
7203515,18.14,12/31/98 0:00,54056.42124,1.64,A,39.365011,-108.828248,,
3701236,3.09,12/31/77 0:00,46386.46337,0.625,C,39.615407,-106.912142,,
3603539,1.31,7/5/16 0:00,23900.00000,1,C,39.798451,-106.210832,,
3603539,1.31,12/31/05 0:00,56613.53112,1.5,A,39.798451,-106.210832,,
3817051,50.73,12/31/08 0:00,57852.00000,0.005,C,39.148113,-106.780712,,
3810550,50.73,12/31/08 0:00,57852.00000,0.044,C,39.148015,-106.780886,,
3801258,6.14,12/31/03 0:00,55938.00000,1.45,C,39.308738,-107.146936,,
3804308,6.1,12/31/03 0:00,55938.00000,0.5,A,39.309118,-107.146322,,
3804310,6.04,12/31/03 0:00,55938.00000,0.75,A,39.309887,-107.145649,,
4500519,8.19,4/8/1893 12:00:00 AM,15477.00000,10,C,39.419586,-107.826886,,
4500519,8.19,1/6/14 0:00,23378.20946,12.64,C,39.419586,-107.826886,,
4500519,8.19,2/20/22 0:00,25973.20946,2,C,39.419586,-107.826886,,
3701120,0.25,12/5/05 0:00,20405.14018,2.5,C,39.628551,-106.523561,,
3701295,38,12/31/89 0:00,50769.47770,6.7,C,39.631775,-106.523451,,
3703987,3.3,12/31/94 0:00,52595.52184,130,A,39.603915,-106.54271,,
4500518,0.57,5/5/1888 12:00:00 AM,13786.00000,0.42,C,39.501466,-107.857762,,
3701410,3.25,12/31/94 0:00,52595.52170,6.7,C,39.588369,-106.526645,,
3700878,2.98,12/31/71 0:00,44524.00000,3,C,39.591848,-106.524443,,
3600514,0.1,3/2/10 0:00,19879.00000,3,C,39.873539,-106.345177,,
4501158,3.92,6/10/05 0:00,19884.13032,0.1,C,39.47904,-107.832908,,
5100520,2.13,8/11/06 0:00,14049.00000,2,C,39.933535,-105.842738,,
5303955,1.51,9/13/67 0:00,42557.00000,1.78,A,39.752486,-107.12523,,
5303955,1.51,12/31/84 0:00,48942.47664,2,A,39.752486,-107.12523,,
5303955,1.51,12/31/89 0:00,50769.47664,9.22,A,39.752486,-107.12523,,
4503552,11.81,12/31/98 0:00,54222.00000,5,A,39.451762,-107.445335,,
7200529,7.04,6/1/16 0:00,23145.00000,3.6,C,39.092693,-108.151916,,
3600516,0.45,10/26/37 0:00,30184.30071,3,C,39.514464,-106.058004,,
3804000,31.31,11/5/71 0:00,40793.00000,72.5,A,39.070137,-107.18111,,
3800532,32.68,10/24/52 0:00,36396.35616,3.5,C,39.07333,-107.161593,,
3800532,32.68,11/5/71 0:00,39617.38872,1.1,C,39.07333,-107.161593,,
3800532,32.68,12/31/75 0:00,45866.00000,0.5,C,39.07333,-107.161593,,
7203903,10.3,7/25/41 0:00,30895.27237,33.603,A,39.127065,-107.892894,,
3700507,11.69,10/3/36 0:00,30894.26906,1.1,C,39.47376,-106.729512,,
3701029,11.69,3/5/01 0:00,16251.14832,2,C,39.481215,-106.738308,,
5100521,2,7/12/26 0:00,26514.16649,2.25,C,40.03711,-105.959759,,
5100521,2,1/14/57 0:00,37566.27951,5.75,C,40.03711,-105.959759,,
5000521,21.37,8/11/06 0:00,13778.00000,3.5,C,40.187002,-106.412674,,
5000515,1.93,8/11/06 0:00,12219.00000,6,C,40.090027,-106.284559,,
5000516,3.37,8/11/06 0:00,13695.00000,6,C,40.105164,-106.282086,,
5000517,4.52,8/11/06 0:00,15492.00000,2.9,C,40.119348,-106.286255,,
5000517,4.52,7/14/42 0:00,33435.15491,6.1,C,40.119348,-106.286255,,
5000518,3.57,8/11/06 0:00,14061.00000,1,C,40.107386,-106.283628,,
5000519,2.99,8/11/06 0:00,13625.00000,1.33,C,40.10089,-106.280479,,
5000520,5.54,8/11/06 0:00,14689.00000,0.25,C,40.129411,-106.288808,,
3700509,10.73,3/5/01 0:00,16251.15462,0.5,C,39.55213,-106.769398,,
3700509,10.73,10/3/36 0:00,30894.26906,2.69,C,39.55213,-106.769398,,
7203574,23.67,12/31/72 0:00,37254.00000,0.5,A,39.248891,-107.695663,,
7203575,24.52,12/31/72 0:00,45410.00000,0.5,A,39.238268,-107.685746,,
7203576,25.38,12/31/72 0:00,37985.00000,0.5,A,39.240145,-107.669631,,
7203577,15.29,12/31/72 0:00,41443.00000,0.5,A,39.070501,-107.885505,,
5100522,4.42,8/11/06 0:00,12590.00000,1,C,40.026597,-105.984556,,
3803693,47.08,12/31/06 0:00,56978.56917,0.775,A,39.177301,-106.801011,,
3801113,47.17,12/31/06 0:00,56978.56917,0.111,C,39.177721,-106.79888,,
3804366,44.63,12/28/04 0:00,56534.00000,0.0153,A,39.197543,-106.820431,,
3900900,0.05,12/31/80 0:00,47481.22279,5.2,C,39.695144,-107.769693,,
3600517,0.61,3/2/10 0:00,14776.00000,0.2,C,39.916809,-106.354479,,
3600517,0.61,3/2/10 0:00,16223.00000,1,C,39.916809,-106.354479,,
3600517,0.61,3/10/52 0:00,32075.16223,3.93,C,39.916809,-106.354479,,
3601157,0.51,3/10/52 0:00,32075.16223,2.4,C,39.915772,-106.351274,,
3600519,0.1,3/2/10 0:00,14786.00000,0.3,C,39.921056,-106.346868,,
3804365,44.61,12/28/04 0:00,56534.00000,0.03,A,39.19763,-106.820896,,
3801986,44.62,12/28/04 0:00,56534.00000,1,C,39.197203,-106.82139,,
3804336,6.44,12/31/02 0:00,55517.51377,0.35,A,39.125983,-106.849653,,
4500520,3.04,3/2/53 0:00,34825.17668,7.16,C,39.420397,-107.645877,,
4501147,9.1,12/31/94 0:00,52595.20179,3,C,39.486505,-107.464405,,
3600520,12.51,3/2/10 0:00,17319.00000,2,C,39.912826,-106.340583,,
3600520,12.51,3/10/52 0:00,32075.17319,0.5,C,39.912826,-106.340583,,
3700510,7.74,10/3/36 0:00,30894.23496,0.72,C,39.594075,-106.728984,,
3700510,7.74,10/3/36 0:00,30894.26906,1.97,C,39.594075,-106.728984,,
5100523,265.86,3/8/56 0:00,37529.00000,3,C,40.13486,-105.857591,,
5100524,265.88,11/7/52 0:00,37529.00000,3,C,40.136193,-105.857667,,
3700726,1.65,3/5/01 0:00,16251.14416,0.8,C,39.577094,-106.448157,,
3700726,1.65,10/3/36 0:00,30894.23911,8.03,C,39.577094,-106.448157,,
3703600,37.52,12/31/77 0:00,46538.00000,168.3486,A,39.637663,-106.532052,,
3703600,37.52,12/31/99 0:00,54421.13971,103.52,A,39.637663,-106.532052,,
3801952,1.59,5/11/1889 12:00:00 AM,12554.00000,0.18,C,39.204914,-106.800026,,
3801952,1.59,10/24/52 0:00,36396.25699,0.5,C,39.204914,-106.800026,,
3701337,11.2,3/5/01 0:00,16251.11969,0.475,C,39.652099,-106.905561,,
3701337,11.2,10/3/36 0:00,30894.14891,0.95,C,39.652099,-106.905561,,
5301016,7.27,12/31/79 0:00,47116.43599,0.05,C,39.779139,-107.119791,,
3900509,12.48,2/24/02 0:00,18977.14694,2.3,C,39.548166,-108.11855,,
3900509,12.48,1/4/37 0:00,31031.27818,6.21,C,39.548166,-108.11855,,
3600521,0.5,3/2/10 0:00,19905.00000,3.17,C,39.737878,-106.142329,,
3600521,0.5,12/31/88 0:00,50649.00000,1,C,39.737878,-106.142329,,
3900510,2.25,5/11/1889 12:00:00 AM,13915.00000,2,C,39.632588,-107.57823,,
3900510,2.25,1/11/43 0:00,32959.25995,2,C,39.632588,-107.57823,,
3603691,0.08,12/31/01 0:00,55152.54756,3,A,39.821114,-106.193066,,
3601115,0.08,12/31/01 0:00,55152.54756,5.36,C,39.820444,-106.193374,,
3600522,2.01,3/10/52 0:00,32075.22924,4.25,C,39.965002,-106.398167,,
3600523,1.11,3/10/52 0:00,32075.20026,2.2,C,39.966039,-106.393676,,
3901015,135.04,12/22/20 0:00,25788.21806,0.22,C,39.561148,-107.367799,,
5100525,1.66,8/3/11 0:00,20676.19904,0.625,C,39.989094,-106.210183,,
5100526,1.29,8/3/11 0:00,20676.20239,0.625,C,39.993206,-106.206539,,
5100526,1.29,11/5/37 0:00,30870.30837,1,C,39.993206,-106.206539,,
3701313,16.06,2/7/56 0:00,31983.00000,0.2,C,39.670939,-106.832163,,
5301017,3.53,12/31/72 0:00,44559.36705,0.033,C,39.746199,-107.081882,,
3804136,2.73,12/31/89 0:00,50769.49171,2,A,39.174148,-106.84412,,
3804136,2.73,12/31/99 0:00,54594.00000,1.37,A,39.174148,-106.84412,,
4500523,2.62,5/5/1888 12:00:00 AM,13594.00000,1,C,39.463847,-107.9111,,
4500523,2.62,5/5/1888 12:00:00 AM,13937.00000,1,C,39.463847,-107.9111,,
4500523,2.62,11/24/00 0:00,18578.15982,1,C,39.463847,-107.9111,,
4500523,2.62,4/21/14 0:00,23475.20544,0.5,C,39.463847,-107.9111,,
4500524,116.27,6/22/39 0:00,30170.13666,1.7,C,39.54348,-107.674465,,
4500524,116.27,6/22/39 0:00,30170.18687,1.63,C,39.54348,-107.674465,,
4500524,116.27,12/31/73 0:00,45014.00000,3.67,C,39.54348,-107.674465,,
3703993,33.98,12/31/03 0:00,55882.55761,22.2,A,39.644324,-106.586845,,
3700662,1.06,10/3/36 0:00,30894.18414,3.3,C,39.638633,-106.611466,,
3700662,1.06,12/31/94 0:00,52595.52411,0.5,C,39.638633,-106.611466,,
3700662,1.06,12/31/99 0:00,54421.18414,0.5,C,39.638633,-106.611466,,
3700803,2.46,10/3/36 0:00,30894.20240,3.5,C,39.597617,-106.599392,,
3700803,2.46,10/3/36 0:00,30894.27484,3.73,C,39.597617,-106.599392,,
7200532,2.17,2/7/1890 12:00:00 AM,12520.00000,1.98,C,39.219443,-107.950528,,
7200532,2.17,6/1/16 0:00,22995.20574,0.9,C,39.219443,-107.950528,,
7200532,2.17,6/1/16 0:00,22995.21701,0.684,C,39.219443,-107.950528,,
7200532,2.17,6/1/16 0:00,22995.22750,0.72,C,39.219443,-107.950528,,
7200532,2.17,7/25/41 0:00,30895.20588,1.17,C,39.219443,-107.950528,,
7200532,2.17,7/25/41 0:00,30895.26067,1.35,C,39.219443,-107.950528,,
7200533,5.07,2/7/1890 12:00:00 AM,14122.00000,13.158,C,39.182964,-107.952631,,
7200533,5.07,2/7/1890 12:00:00 AM,14221.00000,1.35,C,39.182964,-107.952631,,
7200533,5.07,7/25/41 0:00,30895.14122,2.6,C,39.182964,-107.952631,,
7200533,5.07,7/25/41 0:00,30895.24272,2.21,C,39.182964,-107.952631,,
7200533,5.07,7/25/41 0:00,32811.00000,7.43,C,39.182964,-107.952631,,
5104625,32.03,8/3/11 0:00,20676.19173,53.4,C,39.79902,-105.77669,,
3701111,3.68,2/27/12 0:00,22596.16937,0.1,C,39.60821,-106.912962,,
3701111,3.68,2/27/12 0:00,22596.22049,0.1,C,39.60821,-106.912962,,
5200662,11.1,12/31/71 0:00,44194.34649,20.8,C,39.501945,-107.036944,,
3701111,3.68,12/31/77 0:00,46386.46337,0.4,C,39.60821,-106.912962,,
3703614,3.55,12/31/77 0:00,46386.46353,6,A,39.609743,-106.913959,,
3800537,0.05,10/24/52 0:00,36396.18383,0.925,C,39.299665,-106.895882,,
3703914,1.41,12/31/96 0:00,53325.49095,0.85,A,39.634104,-106.612572,,
3803529,7.26,12/31/97 0:00,53691.38868,0.23,A,39.535086,-107.112049,,
7200535,5.14,12/31/73 0:00,44925.43281,2.5,C,39.120629,-108.157198,,
7203887,8.1,7/21/59 0:00,34419.31672,120,A,39.082981,-108.033557,,
7203887,8.1,4/13/72 0:00,40013.31672,10,A,39.082981,-108.033557,,
7203904,14.67,10/14/05 0:00,18749.15919,788,A,39.080445,-107.888121,,
7203905,13.07,10/14/05 0:00,18749.15950,1581,A,39.096022,-107.885925,,
7203906,13.74,10/14/05 0:00,18749.15973,288.43,A,39.07771,-107.915472,,
7203907,13.66,10/14/05 0:00,18749.16296,114,A,39.08139,-107.919958,,
7203909,12.34,10/14/05 0:00,18749.17412,957.3,A,39.104371,-107.901609,,
7203909,12.34,7/25/41 0:00,30895.22604,423,A,39.104371,-107.901609,,
4500525,3.56,11/25/13 0:00,23336.21992,1.8,C,39.451339,-107.916655,,
5100529,8.79,8/11/06 0:00,19394.00000,120,C,39.970031,-106.158973,,
5100529,8.79,8/11/06 0:00,19967.00000,111,C,39.970031,-106.158973,,
5300511,6.82,11/20/1890 12:00:00 AM,13985.00000,0.6,C,39.958489,-106.943223,,
5300511,6.82,11/20/1890 12:00:00 AM,14350.00000,1.2,C,39.958489,-106.943223,,
5300511,6.82,11/20/1890 12:00:00 AM,14715.00000,2.8,C,39.958489,-106.943223,,
3703813,4.1,12/31/72 0:00,41272.00000,0.1,A,39.60496,-106.667126,,
7201680,13.13,12/31/99 0:00,54786.00000,0.25,C,39.301953,-108.732856,,
7203530,13.11,12/31/99 0:00,54786.00000,0.88,A,39.301231,-108.732312,,
5100530,4.72,8/11/06 0:00,18536.00000,50,C,39.911399,-105.877526,,
3801855,2.79,12/31/88 0:00,50451.00000,3,C,39.301064,-106.964153,,
3804106,2.73,12/31/88 0:00,50451.00000,2.75,A,39.301129,-106.964745,,
