wdid,streamMile,adminNumber,netAbsolute,lat,long,sum_netAbs
7203668,5.3,42003.0,34848.0,39.33628,-107.933434,34848.0
7203678,5.3,42003.0,13068.0,39.329541,-107.918221,13068.0
7204087,9.59,41912.0,348480.0,39.070809000000004,-108.13278500000001,348480.0
5204000,14.06,41861.0,4356.0,39.744503,-106.48251299999998,4356.0
3703856,2.19,41799.0,4356.0,39.504296000000004,-106.758646,4356.0
7201329,56.57,41791.0,15.0,39.131868,-108.32386799999999,15.0
7201330,42.12,41791.0,14.0,39.047163,-108.51558100000001,14.0
3803954,0.13,41790.0,19166.4,39.278074,-106.8891,19166.4
3804049,0.87,41790.0,62247.24,39.283537,-106.87056799999999,62247.24
7203642,19.99,41713.0,13068.0,39.295893,-107.706194,13068.0
7203674,21.31,41713.0,8712.0,39.284886,-107.68621200000001,8712.0
3703817,3.5,41707.0,4356.0,39.74575,-106.613771,4356.0
3703843,3.5,41707.0,4356.0,39.754968,-106.614301,4356.0
3703830,3.9,41684.0,8712.0,39.772246,-106.625446,8712.0
5303526,147.34,41637.0,13068.0,39.606395,-107.21976200000002,13068.0
5303533,145.79,41637.0,13068.0,39.589218,-107.22079099999999,13068.0
5104022,1.83,41551.0,60984.0,40.100019,-105.941593,60984.0
5104023,1.76,41551.0,165528.0,40.099909999999994,-105.942986,165528.0
3703829,3.9,41531.0,4356.0,39.768503,-106.621867,4356.0
7200820,34.22,41500.0,100.0,39.205249,-107.81361000000001,100.0
7203577,15.29,41443.0,21780.0,39.070501,-107.88550500000001,21780.0
5104013,0.18,41393.0,146797.2,40.123702,-105.85423,146797.2
3703813,4.1,41272.0,4356.0,39.60496,-106.667126,4356.0
3703875,2.02,41272.0,4356.0,39.482096999999996,-106.906628,4356.0
3703881,7.4,41272.0,21780.0,39.734563,-106.58544499999999,21780.0
7203584,5.29,41272.0,21780.0,39.351079,-107.88443400000001,21780.0
7203586,5.78,41272.0,8712.0,39.359916999999996,-107.88013799999999,8712.0
7203623,2.93,41272.0,34848.0,39.290314,-107.65456299999998,34848.0
7203676,21.69,41272.0,8712.0,39.287695,-107.67855,8712.0
5303978,20.33,41253.0,9854143.2,40.056173,-106.859816,9854143.2
3703884,7.0,41245.0,4356.0,39.531509,-106.836472,4356.0
3703838,5.0,41231.0,4356.0,39.523031,-106.815273,4356.0
3703882,10.76,41231.0,21780.0,39.540963,-106.852186,21780.0
5303983,5.04,41199.32292,1082030.4,39.938078000000004,-106.644393,1082030.4
5303960,7.17,41199.313669999996,10334479.32,39.907309999999995,-107.15409299999999,10334479.32
5304020,7.61,41199.313669999996,3442459.68,39.910451,-107.15971499999999,3442459.68
5303989,2.92,41199.21783,1420056.0,40.014524,-106.827577,1420056.0
5303988,12.92,41199.21147,21595741.2,39.985923,-106.86753600000002,21595741.2
5303998,3.35,41199.20666,458251.2,39.935486,-106.832822,458251.2
5303952,9.33,41199.1897,968774.4,40.031088000000004,-106.88016999999999,968774.4
3703855,1.0,41050.0,4356.0,39.507725,-106.667801,4356.0
5104018,0.0,41045.0,28314.0,40.087203,-105.90628799999999,28314.0
5104019,0.0,41045.0,45738.0,40.087964,-105.90548899999999,45738.0
5203987,8.95,40937.0,4356.0,39.769293,-106.542001,4356.0
5203990,7.36,40937.0,4356.0,39.768516999999996,-106.575905,4356.0
5203999,8.95,40937.0,4356.0,39.756688,-106.544417,4356.0
5204003,7.24,40937.0,4356.0,39.768552,-106.58063999999999,4356.0
5204006,9.11,40937.0,4356.0,39.76838,-106.53848899999998,4356.0
5204008,10.97,40937.0,4356.0,39.750364000000005,-106.52905700000001,4356.0
5204013,10.92,40937.0,4356.0,39.760262,-106.527905,4356.0
5204019,9.11,40937.0,4356.0,39.756683,-106.53971299999999,4356.0
5204014,6.59,40922.0,8712.0,39.811919,-106.55703500000001,8712.0
3703879,11.61,40912.0,4356.0,39.556271,-106.71907,4356.0
3703880,3.2,40912.0,4356.0,39.558532,-106.71543600000001,4356.0
7203673,21.31,40907.0,21780.0,39.295491,-107.67623700000001,21780.0
7203677,21.31,40907.0,21780.0,39.28666,-107.687675,21780.0
3703859,11.62,40884.0,4356.0,39.549576,-106.70567199999999,4356.0
7203842,10.01,40833.0,5345116.92,39.107203999999996,-107.749903,24947770.32
7203842,10.01,40013.3701,3429261.0,39.107203999999996,-107.749903,24947770.32
7203842,10.01,37010.0,16173392.4,39.107203999999996,-107.749903,24947770.32
7204065,19.68,40800.0,9691228.8,39.290696000000004,-107.718952,9691228.8
3804000,31.31,40793.0,3158100.0,39.070137,-107.18111,3158100.0
3603542,58.62,40785.0,60827184.0,39.454879,-106.030546,64951880.4
3603542,58.62,16954.0,2709432.0,39.454879,-106.030546,64951880.4
3603542,58.62,11146.0,1415264.4,39.454879,-106.030546,64951880.4
3803951,40.54,40719.0,1603.0079999999998,39.236461,-106.85833400000001,1603.0079999999998
4503695,18.47,40708.0,10879545.6,39.332675,-107.482199,10879545.6
3803941,5.53,40661.0,631.62,39.247108000000004,-107.01039899999999,631.62
7203585,21.31,40601.0,43560.0,39.295584000000005,-107.681498,43560.0
7203587,23.95,40601.0,43560.0,39.233395,-107.706498,43560.0
7203592,21.31,40601.0,13068.0,39.298951,-107.68694199999999,13068.0
7203602,5.95,40601.0,56628.0,39.210038,-107.725748,56628.0
7203645,24.11,40601.0,13068.0,39.238504999999996,-107.69269299999999,13068.0
7203646,5.91,40601.0,17424.0,39.240745000000004,-107.571056,17424.0
7203649,2.61,40601.0,43560.0,39.306188,-107.691548,43560.0
7203669,19.68,40601.0,21780.0,39.314695,-107.699752,21780.0
7203671,21.31,40601.0,43560.0,39.28733,-107.683462,43560.0
3703840,1.34,40478.0,4356.0,39.49966,-106.81583899999998,4356.0
3703822,3.7,40176.0,435600.0,39.481575,-106.94426100000001,435600.0
3703851,3.0,40176.0,653400.0,39.43718,-106.80711799999999,653400.0
5303543,10.67,40176.0,4356.0,39.724584,-107.214142,4356.0
7203675,21.31,40176.0,13068.0,39.288694,-107.694227,13068.0
3903941,0.21,40071.0,6098400.0,39.635276,-108.09910500000001,6098400.0
3903503,4.0,40069.0,261360.0,39.628793,-108.11363200000001,261360.0
3803935,1.91,40061.0,36590.4,39.395684,-107.22341599999999,36590.4
5000576,2.15,40028.0,75.0,40.172712,-106.259996,75.0
7201487,0.2,40013.39608,30.0,39.196979999999996,-108.049314,30.0
7201233,4.22,40013.38954,18.54,39.267744,-107.902795,18.54
7203961,12.09,40013.38847,48000942.0,39.190896,-108.11598400000001,48000942.0
7203962,12.77,40013.38847,417787009.2,39.191212,-108.108006,417787009.2
7204077,7.5,40013.37177,5702004.0,39.28097,-108.84183200000001,5702004.0
7204080,6.33,40013.351839999996,304920.0,39.17094,-107.918953,304920.0
7203887,8.1,40013.316719999995,435600.0,39.082981,-108.033557,5662800.0
7203887,8.1,34419.316719999995,5227200.0,39.082981,-108.033557,5662800.0
5104032,0.89,39795.0,65340.0,39.913742,-105.793681,65340.0
3803852,31.56,39617.388719999995,490050.0,39.069476,-107.177403,490050.0
3803956,29.14,39617.385630000004,592067.52,39.075479,-107.21600900000001,592067.52
3803853,31.51,39617.38212,1574694.0,39.06794,-107.177159,1574694.0
3803977,46.46,39617.3707,8019.396,39.161681,-106.823355,8019.396
3804018,46.13,39617.3707,4011.8759999999997,39.167018,-106.830542,4011.8759999999997
3803722,2.45,39617.36038,17467560.0,39.519346999999996,-107.144277,55826496.0
3803722,2.45,37552.36038,12440736.0,39.519346999999996,-107.144277,55826496.0
3803722,2.45,25949.17783,25918200.0,39.519346999999996,-107.144277,55826496.0
3802113,2.39,39617.14256,501811.2,39.207511,-106.787233,501826.73000000004
3802113,2.39,35279.0,15.53,39.207511,-106.787233,501826.73000000004
3803830,2.78,39617.14256,1176120.0,39.207488,-106.78024599999999,1176120.0
3800838,18.39,39617.11793,11.9,39.400735,-107.146399,11.9
3703825,3.0,39446.0,21780.0,39.673202,-106.501158,21780.0
3800809,0.49,39291.0,52.0,39.375463,-107.0439,52.0
5104025,8.68,39263.0,43560.0,39.971603,-106.157559,43560.0
5104026,7.91,39263.0,87120.0,39.979928,-106.162205,87120.0
5104027,8.7,39263.0,26136.0,39.971348,-106.157311,26136.0
5104028,7.91,39263.0,26136.0,39.980166,-106.16258,26136.0
5104029,7.87,39263.0,108900.0,39.980971000000004,-106.162649,108900.0
5104030,7.65,39263.0,108900.0,39.98392,-106.16409399999999,108900.0
5004600,16.44,39254.22423,43.0,40.23506,-106.600799,70872163.0
5004600,16.44,39254.22423,70872120.0,40.23506,-106.600799,70872163.0
5101237,2.22,39095.38998,295.0,40.035003,-106.20523200000001,295.0
5103709,2.22,39095.38998,4078827720.0,40.035047,-106.20533799999998,8157655440.0
5103709,2.22,31359.0,4078827720.0,40.035047,-106.20533799999998,8157655440.0
5104020,3.9,39095.3698,1519372.8,40.092414,-105.84278400000001,1519372.8
5104012,1.42,39095.36174,3751387.2,40.073402,-106.072073,3751387.2
5104024,5.46,39095.29887,858132.0,40.0884,-105.889151,858132.0
7203583,3.5,39081.0,21780.0,39.199374,-107.66840400000001,21780.0
3900663,119.42,39041.0,36.0,39.542157,-107.618825,36.0
3804185,0.74,38886.0,831996.0,39.335597,-106.60795900000001,831996.0
7200963,16.43,38847.0,20.0,39.196813,-108.053329,20.0
3701290,3.28,38753.37919,44.0,39.410145,-106.36559799999999,44.0
3700708,38.99,38753.37912,18.26,39.626476000000004,-106.507,18.26
3701253,1.43,38753.3752,62.18,39.410907,-106.458697,62.18
3701254,12.64,38753.3752,38.6,39.397332,-106.474542,38.6
3701255,13.76,38753.3752,39.8,39.385556,-106.48408500000001,39.8
3701256,13.87,38753.3752,41.3,39.380903,-106.48616899999999,41.3
3704516,13.87,38753.3752,1916191332.0,39.369483,-106.46118999999999,1916191332.0
3704614,13.87,38753.3752,300.0,39.356768,-106.46634499999999,300.0
3704643,12.93,38753.3752,179.8,39.390028,-106.47035,179.8
3704644,13.87,38753.3752,74.63,39.36773,-106.452192,74.63
3700848,21.44,38753.37375,15.0,39.688493,-106.748421,26.83
3700848,21.44,30894.265710000003,11.83,39.688493,-106.748421,26.83
3703513,6.3,38753.37094,8890596.0,39.394009000000004,-106.213473,8890596.0
3700835,1.4,38753.36675,12.0,39.612324,-106.520624,12.0
3700613,42.26,38753.35914,11.98,39.611809,-106.457849,11.98
5303999,7.52,38753.35215,2800908.0,40.092312,-106.740697,2800908.0
5303963,3.0,38753.30942,1132560.0,40.095542,-106.778364,1132560.0
5303969,8.21,38753.297360000004,572378.4,40.016813,-106.74394299999999,572378.4
5103652,5.33,38593.0,98881.2,39.989039,-105.794049,98881.2
7203846,22.91,38516.0,174240.0,39.263302,-107.711707,174240.0
3900709,91.4,38374.0,30.89,39.461171,-108.03571399999998,30.89
3903940,8.16,38241.0,42863911.2,39.806252,-107.545313,42863911.2
5101070,19.64,38236.0,152939160.0,39.843352,-106.081849,152939160.0
7203843,3.14,38222.0,1742400.0,39.11379,-107.733425,11064240.0
7203843,3.14,37010.0,9321840.0,39.11379,-107.733425,11064240.0
7200506,2.45,38188.0,22.7,39.107423,-107.830275,22.7
3900548,5.48,38167.0,19.8,39.644321000000005,-107.44648899999999,31.0
3900548,5.48,31780.2275,11.2,39.644321000000005,-107.44648899999999,31.0
7203576,25.38,37985.0,21780.0,39.240145,-107.66963100000001,21780.0
3800789,0.43,37908.0,12.0,39.404416999999995,-107.135153,12.0
5103694,5.93,37905.0,14017608.0,40.13675,-106.20045400000001,14017608.0
7203835,17.48,37851.0,152460.0,39.222482,-108.06112399999999,152460.0
5200632,3.3,37837.0,14.76,39.834394,-106.826108,14.76
3900649,9.62,37691.0,90.0,39.700598,-107.69771999999999,90.0
7203570,6.68,37620.0,21780.0,39.132931,-107.98366499999999,21780.0
5103660,1.97,37566.36808,2665872.0,40.055602,-105.95173500000001,2665872.0
5103661,8.09,37566.33146,1139529.6,40.046791999999996,-105.94021000000001,1139529.6
3800880,6.29,37552.37524,32.5,39.2982,-107.111746,32.5
3800749,6.26,37552.37102,51.56,39.142621000000005,-106.894552,51.56
3800653,11.79,37552.36687,20.0,39.189721999999996,-106.985555,33.0
3800653,11.79,21852.149859999998,13.0,39.189721999999996,-106.985555,33.0
3804014,9.48,37552.35245,718740.0,39.37958,-106.886596,718740.0
3803973,15.78,37552.34119,217800.0,39.405439,-107.19009399999999,217800.0
3803974,15.75,37552.34119,871200.0,39.40606,-107.191429,871200.0
3801146,2.36,37552.18058,11.24,39.406217,-106.895176,11.24
3903508,11.11,37503.368989999995,592459560.0,39.626529999999995,-107.75780300000001,592459560.0
3903505,0.0,37503.35321,134478432.0,39.605834,-107.66081000000001,304449552.0
3903505,0.0,15667.15066,169971120.0,39.605834,-107.66081000000001,304449552.0
3903928,100.73,37503.29006,43560.0,39.520065,-107.916453,43560.0
3900563,7.69,37503.15066,24.0,39.675752,-107.698383,124.0
3900563,7.69,15458.13715,100.0,39.675752,-107.698383,124.0
5300595,3.97,37494.0,22.0,39.997425,-106.82643,22.0
7200542,12.32,37486.0,45.0,39.105333,-107.904932,45.0
7200583,7.58,37486.0,28.0,39.125516999999995,-107.96729199999999,28.0
7200609,12.1,37486.0,30.0,39.108995,-107.886269,30.0
7200879,33.63,37486.0,240.0,39.224159,-107.81266200000002,240.0
7203844,33.64,37486.0,1459260000.0,39.224115999999995,-107.812397,1459260000.0
5300662,1.42,37482.0,14.0,39.82997,-107.185433,14.0
5303971,17.8,37465.0,141802174.8,39.771925,-107.31867199999999,141802174.8
7203762,7.87,37398.0,710028.0,39.349534000000006,-108.93499399999999,710028.0
7203574,23.67,37254.0,21780.0,39.248891,-107.69566299999998,21780.0
7203600,4.57,37254.0,21780.0,39.251453999999995,-107.585452,21780.0
7203647,9.39,37254.0,21780.0,39.202242,-107.541416,21780.0
7203679,44.39,37254.0,21780.0,39.154016,-107.722075,21780.0
3804015,43.89,37214.0,87120.0,39.1997,-106.832775,87120.0
5300754,10.27,37202.0,15.0,39.928948,-107.062178,15.0
5103682,291.1,37177.0,83199.6,40.337847,-105.860598,83199.6
3803972,0.17,37133.0,87120.0,39.369081,-107.03278799999998,87120.0
3903539,0.86,37125.0,87120.0,39.593785,-107.557123,87120.0
5003641,2.26,37061.0,219978.0,40.141628000000004,-106.31616899999999,219978.0
7200730,4.55,37037.0,18.0,39.174687,-107.806126,18.0
3603545,0.71,36801.0,341946.0,39.992222,-106.385356,341946.0
3804016,44.41,36778.0,233481.6,39.200697,-106.82088999999999,233481.6
3800755,1.74,36763.0,30.0,39.185247,-106.835669,30.0
7200616,38.62,36746.0,20.5,39.207731,-107.76234099999999,20.5
3801078,5.12,36734.0,40.0,39.273262,-106.95813700000001,55.68
3801078,5.12,30941.210639999998,15.68,39.273262,-106.95813700000001,55.68
3700684,6.46,36730.0,15.0,39.758323,-106.77764099999999,15.0
3700683,6.46,36718.0,30.0,39.758323,-106.77764099999999,30.0
4500699,1.35,36676.0,20.04,39.309424,-107.538532,20.04
3800517,2.77,36602.0,12.0,39.514523,-107.317624,12.0
3703836,3.6,36524.0,4356.0,39.47955,-106.932612,4356.0
5303530,147.25,36524.0,8712.0,39.595572,-107.21497099999999,8712.0
5303536,148.05,36524.0,87120.0,39.601687,-107.19181699999999,87120.0
5303562,5.53,36524.0,1742400.0,39.926306,-107.16718999999999,1742400.0
3801147,1.4,36396.35885,12.8,39.401299,-107.229424,12.8
3803740,1.89,36396.34942,1986336.0,39.513822,-107.14145500000001,3480444.0
3803740,1.89,25942.199669999998,1494108.0,39.513822,-107.14145500000001,3480444.0
3803752,4.07,36396.33928,10811156.4,39.519647,-107.085705,10811156.4
3803751,3.53,36396.313030000005,1058508.0,39.514123,-107.09128600000001,2007244.7999999998
3803751,3.53,36396.17728,474368.4,39.514123,-107.09128600000001,2007244.7999999998
3803751,3.53,24430.17728,474368.4,39.514123,-107.09128600000001,2007244.7999999998
3803731,1.44,36396.24174,300084.84,39.230748,-107.10113999999999,300084.84
3803730,1.44,36396.24028,1752767.28,39.222344,-107.121398,1752767.28
3801773,6.85,36396.20574,15.0,39.423087,-106.63242199999999,15.0
3801775,7.69,36396.20574,15.0,39.430287,-106.623052,15.0
3803760,7.32,36396.20574,12177198.0,39.426389,-106.62583400000001,12177198.0
3801028,4.34,36396.15565,21.0,39.164276,-106.878667,21.0
7203789,13.5,36281.0,196020.0,39.325672999999995,-108.701118,196020.0
3900728,91.34,36204.0,11.49,39.460643,-108.03698600000001,11.49
5103665,3.31,36186.0,5083452.0,40.100654999999996,-105.84479499999999,5083452.0
5003625,21.16,36040.0,46766016.0,40.294336,-106.29021999999999,46766016.0
7203859,8.12,35995.0,13155555.6,39.073363,-108.215456,22699116.0
7203859,8.12,35294.0,9543560.4,39.073363,-108.215456,22699116.0
3703516,7.6,35973.0,695217.6,39.753303,-106.852015,1590811.2
3703516,7.6,31983.215119999997,895593.6,39.753303,-106.852015,1590811.2
3703517,9.27,35973.0,5343940.8,39.76648,-106.866727,8397496.8
3703517,9.27,31983.22492,3053556.0,39.76648,-106.866727,8397496.8
3603544,0.31,35969.0,1777248.0,39.996866,-106.381279,1777248.0
3600671,33.99,35929.0,15.0,39.736577000000004,-106.13337,33.8
3600671,33.99,32075.311660000003,18.8,39.736577000000004,-106.13337,33.8
5103659,8.33,35927.0,552340.8,40.040876000000004,-105.934316,552340.8
3603570,64.36,35927.0,93218400.0,39.385721999999994,-106.10086399999999,93218400.0
3604683,64.54,35927.0,200.0,39.382956,-106.07716,200.0
3604687,2.09,35927.0,40.0,39.436991,-106.071487,40.0
3604688,64.54,35927.0,50.0,39.380806,-106.07134099999999,50.0
3604689,0.41,35927.0,50.0,39.373721,-106.054549,90.0
3604689,0.41,30184.29071,40.0,39.373721,-106.054549,90.0
3604690,1.65,35927.0,60.0,39.401163000000004,-106.079283,60.0
3604692,0.41,35927.0,40.0,39.373713,-106.054521,60.0
3604692,0.41,30184.29071,20.0,39.373713,-106.054521,60.0
3604696,64.54,35927.0,20.0,39.374534000000004,-106.048819,37.0
3604696,64.54,30184.29071,17.0,39.374534000000004,-106.048819,37.0
3604697,2.6,35927.0,60.0,39.421608,-106.074395,60.0
3604699,64.54,35927.0,20.0,39.380773,-106.07134199999999,20.0
3600780,32.49,35915.0,12.0,39.758106,-106.13122299999999,12.0
7203598,43.93,35793.0,21780.0,39.159748,-107.739305,21780.0
5203939,8.55,35702.0,7903090.8,39.808906,-106.77851100000001,7903090.8
5300621,24.25,35686.0,12.8,40.033116,-106.92323799999998,12.8
7203786,14.0,35654.0,17424.0,39.288804999999996,-108.426129,17424.0
3603549,5.13,35645.0,635976.0,39.9795,-106.4579,635976.0
5303961,28.73,35621.0,8458916.4,40.021113,-106.997623,8458916.4
7200644,56.24,35476.0,23.38,39.127617,-108.325965,23.38
5303982,1.68,35404.0,3949149.6,39.904903999999995,-106.871498,3949149.6
3604684,45.59,35238.0,520.0,39.616983000000005,-106.044229,520.0
3603537,6.1,35016.0,958320.0,39.968059999999994,-106.439245,958320.0
5000770,4.03,34762.3464,4464900.0,40.264264000000004,-106.403853,4464900.0
5003606,3.34,34762.3464,4464900.0,40.212187,-106.38266899999999,15093540.0
5003606,3.34,31393.23745,10628640.0,40.212187,-106.38266899999999,15093540.0
5003629,13.11,34762.34553,81587880.0,40.179433,-106.572301,152460000.0
5003629,13.11,22494.22423,70872120.0,40.179433,-106.572301,152460000.0
5003623,52.88,34762.33466,18813564.0,40.349108,-106.592472,18813564.0
5000754,11.04,34762.330239999996,12.0,40.178133,-106.31772,12.0
4500845,119.54,34762.23131,80.09,39.540357,-107.617269,80.09
5000662,2.76,34762.14397,17.54,40.142495000000004,-106.324848,17.54
5003640,2.77,34762.14397,154202.4,40.142589,-106.32501200000002,154202.4
5000734,3.21,34762.131219999996,21.15,40.062836,-106.393727,87.9
5000734,3.21,33025.0,51.75,40.062836,-106.393727,87.9
5000734,3.21,30506.143969999997,15.0,40.062836,-106.393727,87.9
5003632,4.41,34648.0,4676166.0,40.268171,-106.404895,4676166.0
7203919,6.81,34419.34088,17206200.0,39.185266,-107.894196,19602000.0
7203919,6.81,30895.225960000003,2395800.0,39.185266,-107.894196,19602000.0
7203769,2.53,34419.3371,60984.0,39.148288,-109.039493,60984.0
7203763,10.0,34419.33402,121968.0,39.308062,-109.04611899999999,121968.0
7203833,7.89,34419.3313,9422028.0,39.129305,-107.82623999999998,9422028.0
7203790,14.29,34419.3281,635976.0,39.362278,-108.907068,635976.0
7203770,36.0,34419.31358,392040.0,39.210775,-108.51895900000001,392040.0
7203858,8.14,34419.30938,25340594.4,39.081538,-108.217863,50191574.4
7203858,8.14,30953.0,24850980.0,39.081538,-108.217863,50191574.4
7203868,12.27,34419.308880000004,408592.8,39.047167,-108.091631,408592.8
7203845,22.91,34419.30467,174240.0,39.263208,-107.71173600000002,174240.0
7203855,6.37,34419.287939999995,1629144.0,39.081814,-108.253431,1629144.0
7203857,6.93,34419.287939999995,3310560.0,39.078787,-108.24009299999999,3310560.0
7203976,6.4,34419.287939999995,522720.0,39.081339,-108.24891799999999,522720.0
7203977,6.4,34419.287939999995,348480.0,39.080407,-108.248792,348480.0
7204118,6.94,34419.287939999995,1768536.0,39.055934,-108.245202,1768536.0
7204119,6.94,34419.287939999995,392040.0,39.057687,-108.237044,392040.0
7203926,10.89,34419.25733,6098400.0,39.087852000000005,-107.95486899999999,14810400.0
7203926,10.89,18749.1738,8712000.0,39.087852000000005,-107.95486899999999,14810400.0
7203870,7.96,34419.25339,757944.0,39.101928,-108.21535,757944.0
7203924,10.05,34419.23861,2395800.0,39.081226,-107.984054,9583200.0
7203924,10.05,22995.16649,7187400.0,39.081226,-107.984054,9583200.0
7203925,11.37,34419.23541,6534000.0,39.075203,-107.95171699999999,13503600.0
7203925,11.37,18749.17015,6969600.0,39.075203,-107.95171699999999,13503600.0
7203863,8.08,34419.21127,1393920.0,39.099232,-108.20568300000001,1393920.0
7203864,7.78,34419.21127,444312.0,39.102661,-108.218544,444312.0
7203865,7.98,34419.21127,653400.0,39.106626,-108.206516,653400.0
7203866,7.6,34419.21127,553212.0,39.104294,-108.220748,553212.0
7203838,3.5,34419.19201,4791600.0,39.062688,-107.768426,4791600.0
7203914,12.01,34419.16285,5071690.8,39.129937,-107.85103400000001,10965358.8
7203914,12.01,30895.2259,5893668.0,39.129937,-107.85103400000001,10965358.8
5100546,2.25,34241.236789999995,14.14,40.136722,-105.928877,36.96
5100546,2.25,20676.13665,22.82,40.136722,-105.928877,36.96
5100763,236.23,34241.18263,18.0,40.055336,-106.28416499999999,53.0
5100763,236.23,33063.12023,24.0,40.055336,-106.28416499999999,53.0
5100763,236.23,20676.13818,11.0,40.055336,-106.28416499999999,53.0
5101148,228.86,34241.18263,13.84,40.041693,-106.37375800000001,13.84
5101149,229.94,34241.18263,13.84,40.045163,-106.357836,13.84
3903500,5.03,33978.33865,779724.0,39.665232,-107.82264599999999,779724.0
3603692,7.92,33799.0,278784.0,39.541875,-106.14196399999999,278784.0
7203612,26.02,33602.0,43560.0,39.254866,-107.64694899999999,43560.0
3603571,2.33,33466.0,4080265.2,39.963483000000004,-106.414383,4080265.2
5103693,2.15,33433.3315,8407080.0,40.077424,-106.21853999999999,8407080.0
5100629,240.53,33433.33149,11.03,40.060998,-106.214923,11.03
3601058,5.77,33289.0,12.96,39.624925,-105.79489099999999,12.96
3604626,5.61,33289.0,12.96,39.622948,-105.79142,4870020.96
3604626,5.61,29022.25372,4870008.0,39.622948,-105.79142,4870020.96
3800570,3.7,33160.0,18.0,39.378623,-107.204847,18.0
4500635,3.01,33099.32262,11.47,39.518713,-107.54310600000001,11.47
4500749,9.89,33099.32262,12.63,39.485754,-107.449926,12.63
3603569,4.56,33094.0,18658490.4,39.804933,-106.26295900000001,18658490.4
5000606,13.51,33070.0,62.25,40.213675,-106.311416,76.25
5000606,13.51,20382.0,14.0,40.213675,-106.311416,76.25
5300584,147.54,33023.28989,158.0,39.587911,-107.193675,1408.0
5300584,147.54,20427.18999,1250.0,39.587911,-107.193675,1408.0
3703814,7.56,33012.0,1934064.0,39.542781,-106.220878,1934064.0
5003642,1.16,32977.0,33671880.0,40.32765,-106.517349,33671880.0
3900672,0.0,32959.25995,11.88,39.597055,-107.571008,11.88
3900687,0.85,32959.25995,21.1935,39.578272,-107.545778,21.1935
3804680,1.65,32907.31989,24.0,39.316429,-107.405447,24.0
3801073,1.19,32907.31655,15.26,39.273971,-106.87351000000001,28.45
3801073,1.19,30941.242580000002,13.19,39.273971,-106.87351000000001,28.45
3800854,4.46,32907.15565,65.0,39.163787,-106.880651,65.0
3703858,3.0,32871.0,21780.0,39.677752000000005,-106.52395800000001,21780.0
5000574,6.36,32733.0,26621258.4,40.163441999999996,-106.491878,26621269.4
5000574,6.36,12950.0,11.0,40.163441999999996,-106.491878,26621269.4
5000627,4.68,32733.0,26621258.4,40.140645,-106.47046599999999,26621258.4
3804184,26.22,32644.0,5174928.0,39.316526,-106.640679,5174928.0
5203936,4.09,32347.0,1386079.2,39.832426,-106.59733500000002,1386079.2
5003612,2.71,32335.224239999996,1593860.4,40.253965,-106.41001000000001,1593860.4
5000612,227.74,32335.119710000003,12.0,40.048666,-106.384052,12.0
5000613,226.93,32335.11677,12.0,40.045833,-106.393731,12.0
3603565,1.79,32309.0,6838920.0,39.583053,-105.996948,6838920.0
5103684,3.93,32085.320389999997,1581228.0,39.986140999999996,-105.98406499999999,1581228.0
3603548,2.97,32075.31563,24955959.6,39.845824,-106.34978600000001,40140540.0
3603548,2.97,32075.22262,15184580.4,39.845824,-106.34978600000001,40140540.0
3600649,1.56,32075.30102,12.39,39.772565,-106.178702,34.39
3600649,1.56,32075.2366,22.0,39.772565,-106.178702,34.39
3600734,40.18,32075.280319999998,18.67,39.671478,-106.08953000000001,18.67
3600645,3.5,32075.23878,14.0,39.838853,-106.35028999999999,14.0
3600796,0.57,32075.204530000003,13.79,39.813944,-106.20371899999999,13.79
3603534,41.95,32075.196010000003,1742400.0,39.652326,-106.074459,1742400.0
3600803,1.59,32075.1894,15.0,39.867779999999996,-106.387677,30.0
3600803,1.59,18940.0,15.0,39.867779999999996,-106.387677,30.0
3603533,5.49,32075.1461,86998032.0,39.795581,-106.270854,86998032.0
3600687,1.89,32075.09324,13.4,39.768836,-106.181301,13.4
3604923,18.46,31566.0,55.0,39.368315,-106.182027,4478378.24
3604923,18.46,31272.0,190.0,39.368315,-106.182027,4478378.24
3604923,18.46,29642.28956,55.0,39.368315,-106.182027,4478378.24
3604923,18.46,29228.28408,50.0,39.368315,-106.182027,4478378.24
3604923,18.46,29228.282839999996,30.0,39.368315,-106.182027,4478378.24
3604923,18.46,25924.249190000002,30.24,39.368315,-106.182027,4478378.24
3604923,18.46,25924.249190000002,4477968.0,39.368315,-106.182027,4478378.24
5000601,6.6,31393.312060000004,24.5,40.356446999999996,-106.57160900000001,24.5
5003637,5.34,31393.30163,2623183.2,40.248682,-106.508229,2623183.2
5003627,4.92,31393.29065,10454400.0,40.138271,-106.473643,10454400.0
5003643,4.05,31393.26176,2913728.4,40.233676,-106.50310900000001,2913728.4
3600830,18.46,31272.0,20.0,39.415166,-106.17498400000001,20.0
5100728,2.61,31259.301330000002,70.0,39.996798999999996,-105.75435,70.0
5101250,6.05,31259.301330000002,25.0,40.050527,-105.779523,25.0
5103686,8.03,31259.301330000002,222156000.0,40.052502000000004,-105.752172,222156000.0
3600606,0.6,31258.0,90.0,39.876799,-106.34191200000001,90.0
3600881,15.56,31258.0,1726.0,39.878681,-106.332824,1726.0
5100678,267.07,31258.0,1100.0,40.182587,-105.87054499999999,1100.0
5100958,1.87,31258.0,400.0,40.144627,-105.90224099999999,400.0
5103695,272.87,31258.0,856781640.0,40.207198,-105.841576,856781640.0
